county,area,date,time,places,file,code,old_date,clean_date,time_clean,start_str,end_str,start_dt,end_dt,duration_hours,day_of_week
nairobi,PART OF PANGANI,2025-03-13,9.00 A.M. – 5.00 P.M.,"['Murang ’a Rd', 'Gurunanak Hosp', 'Pangani Police', 'Juja Rd', 'Radiant Hosp', 'North View Rd', 'Strawberry & adjacent customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,047,Thursday 13.03.2025,Thursday 13.03.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Thursday
nairobi,"LANGATA DELIVERANCE, PART OF SOUTH C",2025-03-13,9.00 A.M. – 5.00 P.M.,"['Part of Mbagathi Rd', 'Akila Ests', 'Miller Est', 'Civil Servant Est', 'Hamayun', 'Akiba Est', 'Muslim', 'Academy', 'Kinder World', 'Airport View Est', 'White Star Academy', 'Bible Society', 'Part of', 'Langata Rd', 'AP Camp Mbagathi Rd', 'Kwetu Hostels', 'Strathmore College & adjacent', 'customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,047,Thursday 13.03.2025,Thursday 13.03.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Thursday
machakos,PARTS OF WOTE ROAD,2025-03-11,8.00 A.M. – 5.00 P.M.,"['Maruba Dam', 'Peoples Park', 'AIC Nyayo', 'Muumandu Mkt', 'Kola Mkt', 'Katanga Mkt', 'Kyangala', 'Boys', 'Kikumbo Sec', 'Kaviuni Mkt', 'Malili Kwa Kea', 'Kimutwa Mkt', 'Katoloni Mkt', 'Vota Chrisco', 'Church & adjacent customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,016,Tuesday 11.03.2025,Tuesday 11.03.2025,8.00 AM- 5.00 PM,08:00 AM,05:00 PM,1900-01-01 08:00:00,1900-01-01 17:00:00,9.0,Tuesday
machakos,PART OF KITUI ROAD,2025-03-13,9.00 A.M. - 5.00 P.M.,"['Makutano Mwala', 'Mwala', 'Kivandini', 'Mbiuni', 'Ghetoo', 'Wamunyu', 'Yathui', 'Ikalaasa', 'Tulila', 'Miondoni', 'Syokisinga', 'Katangi', 'Ikombe', 'Kenyaata', 'Seku University', 'Kyua & adjacent', 'customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,016,Thursday 13.03.2025,Thursday 13.03.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Thursday
machakos,ATHI RIVER,2025-03-09,9.00 A.M. – 5.00 P.M.,"['Apex', 'Athi River Makadara', 'Mutongoni', 'Athi River Makadara', 'Ad Pack', 'KMC Factory', 'Star', 'Sheikh', 'St. Paul’s & adjacent customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,016,Sunday 09.03.2025,Sunday 09.03.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Sunday
uasin gishu,SOKONI,2025-03-08,9.00 A.M. – 5.00 P.M.,"['Sugarland Plaza', 'Sokoni & adjacent customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,027,Saturday 08.03.2025,Saturday 08.03.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Saturday
uasin gishu,"MWANZO, HURUMA",2025-03-12,9.00 A.M. – 5.00 P.M.,"['Mwanzo', 'Kambi Karatasi', 'Huruma', 'Kiplombe & adjacent customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,027,Wednesday 12.03.2025,Wednesday 12.03.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Wednesday
uasin gishu,MOIBEN CENTRE,2025-03-14,10.00 A.M. – 4.00 P.M.,"['Moiben Centre', 'Chebororwa', 'Kabomoi & adjacent customers']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,027,Friday 14.03.2025,Friday 14.03.2025,10.00 AM- 4.00 PM,10:00 AM,04:00 PM,1900-01-01 10:00:00,1900-01-01 16:00:00,6.0,Friday
kisumu,KILIMANI SHOPPING CENTRE,2025-03-09,9.00 A.M. – 5.00 P.M.,"['Manyatta Sije', 'Manyatta Koyango', 'Sansora Hotel', 'Kilimani  S/Centre', 'Lions High Sch', 'CITAM', 'Church & adjacent customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,042,Sunday 09.03.2025,Sunday 09.03.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Sunday
kisumu,"KEMRI, OTONGLO",2025-03-15,9.00 A.M. – 4.00 P.M.,"['KEMRI', 'Karombo Village', 'Karombo Mk t', 'Otonglo Mkt', 'Otonglo Water Pump', 'Korando B &', 'adjacent customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,042,Saturday 15.03.2025,Saturday 15.03.2025,9.00 AM- 4.00 PM,09:00 AM,04:00 PM,1900-01-01 09:00:00,1900-01-01 16:00:00,7.0,Saturday
kakamega,SHIANDA,2025-03-11,9 .00 A.M. – 5.00 P.M.,"['Ekero', 'Shianda', 'Kamashia', 'Ekama', 'Emakwale', 'Eluche', 'Shanderema', 'Mwitoti & adjacent', 'customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,037,Tuesday 11.03.2025,Tuesday 11.03.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Tuesday
kakamega,MAKHOKHO,2025-03-13,9.00 A.M. – 5.00 P.M.,"['Igukhu Hosp', 'Makhokho', 'Khaega & adjacent customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,037,Thursday  13.03.2025,Thursday 13.03.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Thursday
kakamega,BUTERE,2025-03-14,9.00 A.M. – 5.00 P.M.,"['Manyulia', 'Butere Mkt', 'Shiatsala', 'Butere Girls', 'Namasoli', 'Masaba', 'Manyala &  adjacent', 'customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,037,Friday 14.0 3.2025,Friday 14.03.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Friday
vihiga,MARAGOLI BOOSTER,2025-03-11,8.30 A.M. – 5.00 P.M.,"['Emanda', 'Kidundu', 'Maragoli Booster', 'Gavalagi', 'Madira', 'Esiembero', 'Eshibuye', 'Ebusiloli', 'Ebunangwe', 'Ebutsiratsi', 'Musitinyi & adjacent customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,038,Tuesday 11.03.2025,Tuesday 11.03.2025,8.30 AM- 5.00 PM,08:30 AM,05:00 PM,1900-01-01 08:30:00,1900-01-01 17:00:00,8.5,Tuesday
vihiga,MASENO,2025-03-13,9.00 A.M. – 5.00 P.M.,"['Shell Petrol Luanda', 'Maseno Police', 'Sunrise', 'Maseno Ekwanda', 'Maseno Sunga', 'Holo', 'Magwar', 'Emaloba', 'Khiliba', 'Maseno Depo', 'Bishop Olang & adjacent  customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,038,Thursday 13.03.2025,Thursday 13.03.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Thursday
bungoma,BUKEMBE,2025-03-11,9.00 A.M. – 5.00 P.M.,"['Bukembe Mkt', 'Matisi Water', 'Wamang’oli Pri', 'Bokholi', 'Matisi', 'Chebosi', 'Sawa', 'Wanyama &', 'adjacent customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,039,Tuesday 11.03.2025,Tuesday 11.03.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Tuesday
siaya,NYAMILA COMMUNITY,2025-03-12,9.00 A.M. – 5.00 P.M.,"['Umala', 'Bar Kodhiambo Pri', 'Nyamila Community Centre', 'Nina', 'Agoro Tula', 'Nyalgunga Mkt', '& adjacent customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,041,Wednesday 12.03.2025,Wednesday 12.03.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Wednesday
homa bay,"ORLANDO, OBUNGA, KAMOLO",2025-03-10,9.00 A.M. – 4.00 P.M.,"['Nyakech Pri', 'Obunga', 'Orlando', 'Bongia Pri', 'Dago', 'Ogwedhi', 'Ongang', 'Kamolo', 'Wipap', 'Oyombe Safcom', 'Wimagak  & adjacent customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,043,Monday 10.03.2025,Monday 10.03.2025,9.00 AM- 4.00 PM,09:00 AM,04:00 PM,1900-01-01 09:00:00,1900-01-01 16:00:00,7.0,Monday
homa bay,"OMBOGA, RAONGO, WIKONDIEK",2025-03-11,9.00 A.M. – 4.00 P.M.,"['Adiedo Secondary', 'Obilo Pri. Omboga Dis', 'Arido', 'Kunya', 'Orire', 'Yao Kamollo', 'Rabware', 'Nyawino', 'Raongo', 'Wikondiek', 'Kopany & adjacent customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,043,Tuesday 11.03.2025,Tuesday 11.03.2025,9.00 AM- 4.00 PM,09:00 AM,04:00 PM,1900-01-01 09:00:00,1900-01-01 16:00:00,7.0,Tuesday
nyamira,"BONYUNYU, MIRUKA, NYAMAIYA",2025-03-11,9.00 A.M. – 4.00 P.M.,"['Tonga SDA Church', 'Part of Nyamaiya Town', 'Corner S Resort', 'Motobo Mkt', 'Bonyunyu Mkt', 'Nyansabakwa High Sch', 'Miruka Mkt & adjacent customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,046,Tuesday 11.03.2025,Tuesday 11.03.2025,9.00 AM- 4.00 PM,09:00 AM,04:00 PM,1900-01-01 09:00:00,1900-01-01 16:00:00,7.0,Tuesday
nyeri,"KIRIMARA, GAMEROCK",2025-03-11,8.00 A.M. - 5.00 P.M.,"['Kirimara Farm', 'Gamerock S/Centre', 'Mt. Kenya Junior and Senior Schs', 'KWS Offices', 'Kimathi Water Pump', 'Goodwood Farm  & adjacent customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,019,Tuesday 11.03.2025,Tuesday 11.03.2025,8.00 AM- 5.00 PM,08:00 AM,05:00 PM,1900-01-01 08:00:00,1900-01-01 17:00:00,9.0,Tuesday
nyeri,"CHINGA, MUIRUNGI",2025-03-11,8.00 A.M. – 4.00 P.M.,"['Muirungi Mkt', 'Kagicha Mkt', 'Kianguru', 'Chinga Girls', 'Gathabari', 'Gathanji', 'Gichiche Mkt', 'Chinga Boys High Sch', 'DEMKA', 'Kinu Mkt', 'Gitundu', 'Ruruguti', 'Githuthini', 'Gikurwe', 'Mahira &', 'adjacent customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,019,Tuesday 11.03.2025,Tuesday 11.03.2025,8.00 AM- 4.00 PM,08:00 AM,04:00 PM,1900-01-01 08:00:00,1900-01-01 16:00:00,8.0,Tuesday
nyeri,"KIAMUIRU, MURUGURU KWA KIGERA",2025-03-13,8.00 A.M. – 5.00 P.M.,"['Muruguru Kwa Kigera', 'Vet Pro Factory', 'Kiamuiru Pri & Catholic', 'Mugwathi Hotel', 'Satima', 'Millers', 'Royal Petrol Stn', 'Githiru Mkt', 'Githiru C/Fact & adjacent customers.', 'For further information', 'contact', 'the nearest Kenya Power office', 'Interruption n otices may be viewed at', 'www.kplc.co.ke', 'Power Maintenance Notice', 'Notice is hereby given under Rule 27 of the Electric Power Rules', 'That the electricity supply will be interrupted as here under:', '(It is necessary to interrupt supply periodically in order to facilitate maintenance and', 'upgrade of power lines to the network; to connect new customers or to replace power', 'lines during road construction', 'etc.)']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,019,Thursday 13.03.2025,Thursday 13.03.2025,8.00 AM- 5.00 PM,08:00 AM,05:00 PM,1900-01-01 08:00:00,1900-01-01 17:00:00,9.0,Thursday
meru,"GAKOROMONE, CIOTHIRAI",2025-03-10,8.30 A.M. – 5.00 P.M.,"['Gakoromone', 'Shauri Yako', 'Marvis Petroleum Limited', 'Againe', 'Kiambogo C/Fact', 'Imenti', 'North Muslim Girls', 'Mulanthakari Mkt', 'Mulanthakari Girls', 'Thimangiri', 'Thuura C/Fact', 'Kauthene Mkt', 'Nkoobo C/Fact', 'Munithu Pri', 'Mukugurukia', 'Ndekero Village', 'Kambi ya', 'Nyanyua', 'Ndurumo', 'Kamukara', 'Meru Brook Sch', 'Rwanyange', 'Mbeu Mkt', 'Kathirune Mkt', 'Giaki Mk', 'Nthamiri Mkt', 'Kabaune S/Centre', 'Ciothirai Police Stn', 'Ciothirai Village', 'Gachua', 'Mkt', 'Mbuuta Pri', 'CCM Iria', 'Riamanthuka Pri & adjacent customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,012,Monday 10.03.2025,Monday 10.03.2025,8.30 AM- 5.00 PM,08:30 AM,05:00 PM,1900-01-01 08:30:00,1900-01-01 17:00:00,8.5,Monday
meru,"KIBIRICHIA, MARANIA",2025-03-12,8.30 A.M. – 5.00 P.M.,"['Kibirichia Mkt', 'Ntirimiti Base Station', 'Muruguma  Mkt', 'Murinya Mkt', 'Kanguambi', 'Ruibi', 'Naari', 'Kimbo Mkt', 'Marania', 'VoK', 'Kironya Kathatene', 'Ntimiriti Mkt', 'Murungine Pri', 'Kenya School of', 'Adventure', 'Marania', 'MCK Kimbo', 'Kibirichia Potato Mkt', 'Kamiti Pri Sch', 'Kirioma kia Gitunga', 'Little Sisters', 'Nkuriga Village', 'Michongomone & adjacent customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,012,Wednesday 12.03.2025,Wednesday 12.03.2025,8.30 AM- 5.00 PM,08:30 AM,05:00 PM,1900-01-01 08:30:00,1900-01-01 17:00:00,8.5,Wednesday
meru,"KIGUCHWA, GITHU MARKET",2025-03-13,8.30 A.M. – 5.00 P.M.,"['Mucuune', 'Maliolo', 'St. Stephen Pri Sch', 'St. Benedict Pri Sch', 'Kiguchwa Pri & Sec Sch', 'Kiguchwa S/Centre', 'Kiguchwa Safaricom', 'KK Mwethe Pri Sch', 'Kaliene Sec Sch', 'Ametho', 'Boarding', 'St. Lucy Kirigwa', 'Ankamia Mixed Day Sec', 'Ankamia Pri', 'Ngutu S/Centre', 'Miurine', 'Sec Sch', 'Karurune Village', 'Gachuuru Mkt', 'Githu Mkt', 'Githu Mixed Sec Sch', 'Kiarau', 'Irindiro', 'Sec Sch', 'Kieni TBC', 'Amungaa', 'Murichia C/Fact & adjacent customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,012,Thursday 13.03.2025,Thursday 13.03.2025,8.30 AM- 5.00 PM,08:30 AM,05:00 PM,1900-01-01 08:30:00,1900-01-01 17:00:00,8.5,Thursday
meru,"NTUGI, MBOROGA",2025-03-13,8.30 A.M. – 5.00 P.M.,"['Safaricom Kiirua', 'Sera Park Hotel', 'Mboroga', 'Meru Central Kiirua', 'Kibithe Mkt', 'Mborione', 'Mutungi Mkt', 'Gakando Sec', 'Gakando Village', 'Machaka Slums', 'Ntugi Mkt', 'Ntugi Sec', 'Karanene Pri', 'Kirima Kia Itunga Mkt & adjacent customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,012,Thursday 13.03.2025,Thursday 13.03.2025,8.30 AM- 5.00 PM,08:30 AM,05:00 PM,1900-01-01 08:30:00,1900-01-01 17:00:00,8.5,Thursday
meru,"KARIENE, KAOGO",2025-03-13,8.00 A.M. – 5.00 P.M.,"['Kariene', 'Rwankare', 'Gitauga Pri Sch', 'Tabata Pri', 'Kiamakoro Youth Polytechnic', 'Ntimene', 'Rwangua Pri Sch', 'Kaogo Mkt', 'Mutharene Pri Sch', 'Muturia C/Fact', 'Gatenderene Pri Sch', 'Ntharagwene', 'Karia ka Ngogo Pri Sch & adjacent customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,012,Thursday 13.03.2025,Thursday 13.03.2025,8.00 AM- 5.00 PM,08:00 AM,05:00 PM,1900-01-01 08:00:00,1900-01-01 17:00:00,9.0,Thursday
meru,"ANTUBOCHIU, ATHIMBA",2025-03-14,8.00 A.M. – 5.00 P.M.,"['Antubochiu Mkt', 'Kaundunyiri Village', 'Thunguma', 'Amwamba Sch', 'Kiiji Mkt', 'Achenge', 'Kiurune', 'Village', 'Red Canteen', 'Amungeti Mission', 'Kimongoro Mkt', 'Kanuni Mkt', 'Athimba', 'Antuambui', 'Ntheroni Mkt', 'Kirindine', 'Athi Mkt', 'Igembe T/Fact', 'Amunju', 'Tiira Mkt', 'Ugoti Mkt', 'M arega Mkt', 'Rigii', 'Ncheme', 'Mboroga & adjacent customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,012,Friday 14.03.2025,Friday 14.03.2025,8.00 AM- 5.00 PM,08:00 AM,05:00 PM,1900-01-01 08:00:00,1900-01-01 17:00:00,9.0,Friday
tharaka-nithi,"MAGENKA, RUBATE",2025-03-12,8.30 A.M. – 5.00 P.M.,"['Magenka Mkt', 'Ndangoni Sec', 'Mukuuni Sec', 'Mutunguruni Sec', 'Kathiru Pri', 'Mpukoni Disp', 'Rubate', 'Mpukoni Mkt', 'Maabi High & adjacent customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,013,Wednesday 12.03.2025,Wednesday 12.03.2025,8.30 AM- 5.00 PM,08:30 AM,05:00 PM,1900-01-01 08:30:00,1900-01-01 17:00:00,8.5,Wednesday
tharaka-nithi,"ITHIMA, CHERA",2025-03-13,8.30 A.M. – 5.00 P.M.,"['Karamani', 'Kanyuru Sec', 'Cheera Mkt', 'Ikawa Pri', 'Kwa Mate Stage', 'Ithima Village', 'Nthima', 'C/Fact', 'Salama Boarding & adjacent customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,013,Thursday 13.03.2025,Thursday 13.03.2025,8.30 AM- 5.00 PM,08:30 AM,05:00 PM,1900-01-01 08:30:00,1900-01-01 17:00:00,8.5,Thursday
embu,"KAMBURU, GITARU, KINDARUMA, KIAMBERE",2025-03-14,8.00 A.M. – 5.00 P.M.,"['Kamburu', 'Matendeni', 'Gitaru', 'Kindaruma KenGen Camps', 'Kiambere Complex', 'Kiambere', 'KenGen Water Intake and Treatment', 'Ngiiri Mkt', 'Kavuui', 'Katothya', 'Karura', 'Gatete', 'Mutindwa', 'Gwakarigu', 'Cieria & adjacent customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,014,Friday 14.03.2025,Friday 14.03.2025,8.00 AM- 5.00 PM,08:00 AM,05:00 PM,1900-01-01 08:00:00,1900-01-01 17:00:00,9.0,Friday
marsabit,"MARSABIT TOWN, BADASSA",2025-03-11,8.00 A.M. - 3.00 P.M.,"['Marsabit Town', 'Karare Mkt', 'Kamboe Dispensary', 'Bakuli', 'Saku Vocational Centre', 'Saku High', 'Sch', 'Badassa Water', 'Kituruni Pri & adjacent Customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,010,Tuesday 11.03.2025,Tuesday 11.03.2025,8.00 AM- 3.00 PM,08:00 AM,03:00 PM,1900-01-01 08:00:00,1900-01-01 15:00:00,7.0,Tuesday
marsabit,"SOLOLO TOWN, WALDA",2025-03-12,8.00 A.M. - 12.00 P.M.,"['Sololo Town', 'Sololo Junction', 'Walda Mkt', 'Turbi Mkt', 'Dambala Fachana', 'Safaricom DF &', 'adjacent customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,010,Wednesday 12.03.2025,Wednesday 12.03.2025,8.00 AM- 12.00 PM,08:00 AM,12:00 PM,1900-01-01 08:00:00,1900-01-01 12:00:00,4.0,Wednesday
marsabit,MOYALE,2025-03-13,8.00 A.M. - 3.00 P.M.,"['Moyale Town', 'Moyale Hosp', 'Somary Dispensary', 'Moyale Prisons', 'Moyale Boys', 'Odda', 'Dispensary', 'Kinisa Mosque & adjacent customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,010,Thursday 13.03.2025,Thursday 13.03.2025,8.00 AM- 3.00 PM,08:00 AM,03:00 PM,1900-01-01 08:00:00,1900-01-01 15:00:00,7.0,Thursday
murang'a,"THIKA GREENS, GATANGA, KANDARA",2025-03-13,8.30 A.M. – 5.00 P.M.,"['Githingiri  Est', 'Golf View Est', 'Thika Greens', 'Jowaki Farm', 'Thika Green Golf Club', 'Thika Golf', 'Culb', 'KARLO', 'Mugumo Farm', 'Brush Industries', 'Kandara Business Park', 'Rwathe Village', 'Kibage Sec', 'Mukuria Village', 'Gacharage Mkt', 'Ruona Village', 'Muruka Village', 'Naaro Sec', 'Muruk a Sec', 'Kaburugi', 'Bendor Farm', 'Branan Flowers', 'Kirwara Mkt', 'Kihumbuini Mkt', 'Nyaga', 'Mkt', 'Gatunyu Mkt', 'Kiunyu Mkt', 'Ngararia Mkt Kandara Town', 'Muruka Mkt & adjacent', 'customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,021,Thursday 13.03.2025,Thursday 13.03.2025,8.30 AM- 5.00 PM,08:30 AM,05:00 PM,1900-01-01 08:30:00,1900-01-01 17:00:00,8.5,Thursday
kiambu,"BANANA, MUCHATHA",2025-03-11,9.00 A.M. - 5.00 P.M.,"['Banana Family Bank', 'Shell', 'Mogas', 'Banana Dairy', 'Thimbigua Sch', 'Muchatha', 'National Oil', 'Guango Est & adjacent customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,022,Tuesday 11.03.2025,Tuesday 11.03.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Tuesday
kiambu,"MURERA SISAL, JUJA FARM",2025-03-11,9.00 A.M. - 5.00 P.M.,"['Murera Sisal', 'Matangi -Ni', 'Hamundia', 'Theta', 'PCEA   Matangi', 'Magomano', 'Ndarasha', 'Ndururumo', 'Ruiriro', 'Pherie', 'Corner Brook', 'St. Dominic', 'Space & Style', 'Juja South Est', 'Selecta/Kpp Production', 'Mastores', 'Abba Salama', 'Juja Farm S/Centre', 'Juja Farm Police', 'Station', 'Gikumari S/Centre', 'Air Harries/Kwa Mzungu', 'Kwa Wamuini', 'Kwa Wamumbi', 'Juja', 'Farm Zone P', 'Mwireri S/Centre', 'Kwa Mirage S/Centre', 'Kwa Ruhi', 'Athi S/Centre', 'PCEA', 'Tumaini', 'St. Michael Sec Sch', 'Athi Dispensary', 'Mukuyuini S/centre  & adjacent customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,022,Tuesday 11.03.2025,Tuesday 11.03.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Tuesday
kiambu,"ONDIRI, KARI",2025-03-12,9.00 A.M. - 5.00 P.M.,"['Kari', 'Kamangu', 'Renguti', 'Runana', 'Connix Factory', 'Ondiri', 'Part of Mai - Ihii & adjacent', 'customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,022,Wednesday 12.03.2025,Wednesday 12.03.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Wednesday
kiambu,BROOKSIDE,2025-03-12,9.00 A.M. - 5.00 P.M.,"['Northland', 'Brookside Dairies', 'Part of Varsity Ville Est', 'KU Treatment Plant & adjacent', 'customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,022,Wednesday 12.03.2025,Wednesday 12.03.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Wednesday
kiambu,MUTHURE GWA THION’GO,2025-03-13,9.00 A.M. - 5.00 P.M.,"['Kahuho High Sch', 'Kirangari Boys', 'Nyathuna', 'Part of Gitaru', 'Chura', 'Ruku Mkt', 'Kahuho', 'Gwa', 'Thiongo', 'Lower Kabete Junction & adjacent customers .']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,022,Thursday 13.03.2025,Thursday 13.03.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Thursday
murang'a,"NDULA AREA, KOLPING",2025-03-13,9.00 A.M. - 5.00 P.M.,"['Ndula', 'Kilimambogo Teachers', 'Magogoni', 'Kiboko Farm', 'Kenchic', 'Makutano', 'Jawabu', 'Quarry', 'Helena Quarry', 'Ndula', 'Delmonte', 'Rubiru', 'Fourteen Falls', 'Market', 'Kenchic', 'Dimken', 'Farm', 'Duka Moja', 'Ngoliba Mkt', 'Ngoliba Sec', 'NYS', 'Kithimani Mkt', 'Kabaa Mkt', 'Wings Quarry', 'Valem Quarry', 'Rubiru', 'Macvast  Mkt', 'Kwa Jimmy Mkt', 'Kabaa Mkt', 'Chui Rapids', 'Kahonoki', 'Nginyi Pumps', 'Twin River Est', 'Gwa Kameme', 'Bishop Gitonga Kinyangi Dispensary', 'Junction', 'Kaguku', 'Kaumoni', 'Makutano', 'Kikule', 'Makuti', 'Milaani', 'Kahuruko', 'Grellia', 'Ithanga', 'Manyat ta', 'Gathukini & adjacent customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,021,Thursday 13.03.2025,Thursday 13.03.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Thursday
kiambu,"NDULA AREA, KOLPING",2025-03-13,9.00 A.M. - 5.00 P.M.,"['Ndula', 'Kilimambogo Teachers', 'Magogoni', 'Kiboko Farm', 'Kenchic', 'Makutano', 'Jawabu', 'Quarry', 'Helena Quarry', 'Ndula', 'Delmonte', 'Rubiru', 'Fourteen Falls', 'Market', 'Kenchic', 'Dimken', 'Farm', 'Duka Moja', 'Ngoliba Mkt', 'Ngoliba Sec', 'NYS', 'Kithimani Mkt', 'Kabaa Mkt', 'Wings Quarry', 'Valem Quarry', 'Rubiru', 'Macvast  Mkt', 'Kwa Jimmy Mkt', 'Kabaa Mkt', 'Chui Rapids', 'Kahonoki', 'Nginyi Pumps', 'Twin River Est', 'Gwa Kameme', 'Bishop Gitonga Kinyangi Dispensary', 'Junction', 'Kaguku', 'Kaumoni', 'Makutano', 'Kikule', 'Makuti', 'Milaani', 'Kahuruko', 'Grellia', 'Ithanga', 'Manyat ta', 'Gathukini & adjacent customers.']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,022,Thursday 13.03.2025,Thursday 13.03.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Thursday
kitui,"KATULANI, KATHUNGI",2025-03-12,9.00 A.M. – 5.00 P.M.,"['Katulani', 'Ngiluni', 'Mbusiani', 'Ung’aatu', 'Katwala', 'Kathungi', 'Silanga', 'Kyeni', 'Maliku', 'Kavisuni', 'Kilevi', 'Masimba', 'Kitooni', 'Kanyangi', 'Kanyong’onyo', 'Nzambia & adjacent customers.', 'COAST REGION']",01JNNM6TPKB5QRQ7JC10WENG4Q.pdf,015,Wednesday 12.03.2025,Wednesday 12.03.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Wednesday
